time, current, entrained
90.30,    13417805.665476,    22.704317
90.40,    13417826.378900,    20.713424
90.50,    13417850.438756,    24.059856
90.60,    13417871.487311,    21.048555
90.70,    13417898.312154,    26.824843
90.80,    13417919.351069,    21.038916
90.90,    13417944.607340,    25.256271
91.00,    13417968.442988,    23.835648
91.10,    13417994.862592,    26.419603
91.20,    13418021.522107,    26.659516
91.30,    13418043.950689,    22.428582
91.40,    13418070.084358,    26.133669
91.50,    13418093.775322,    23.690964
91.60,    13418119.303300,    25.527978
91.70,    13418141.438799,    22.135499
91.80,    13418163.432936,    21.994137
91.90,    13418187.919181,    24.486245
92.00,    13418209.054967,    21.135786
92.10,    13418234.748821,    25.693854
92.20,    13418261.161344,    26.412523
92.30,    13418282.491266,    21.329922
92.40,    13418305.781001,    23.289735
92.50,    13418326.243610,    20.462609
92.60,    13418351.405996,    25.162386
92.70,    13418375.463927,    24.057931
92.80,    13418397.584456,    22.120530
92.90,    13418421.839030,    24.254573
93.00,    13418442.176683,    20.337653
93.10,    13418467.794784,    25.618101
93.20,    13418491.005974,    23.211189
93.30,    13418514.536155,    23.530181
93.40,    13418536.551949,    22.015795
93.50,    13418556.946330,    20.394381
93.60,    13418581.821566,    24.875235
93.70,    13418605.557226,    23.735660
93.80,    13418633.267404,    27.710177
93.90,    13418656.142042,    22.874638
94.00,    13418681.115124,    24.973083
94.10,    13418704.188237,    23.073113
94.20,    13418733.629798,    29.441561
94.30,    13418759.650892,    26.021094
94.40,    13418782.405406,    22.754514
94.50,    13418806.826631,    24.421225
94.60,    13418833.367429,    26.540799
94.70,    13418857.773866,    24.406436
94.80,    13418883.944198,    26.170332
94.90,    13418912.080988,    28.136790
95.00,    13418935.558259,    23.477271
95.10,    13418960.367159,    24.808899
95.20,    13418983.581480,    23.214321
95.30,    13419010.071745,    26.490266
95.40,    13419033.684433,    23.612687
95.50,    13419061.646599,    27.962166
95.60,    13419088.079257,    26.432657
95.70,    13419115.744951,    27.665695
95.80,    13419139.802879,    24.057927
95.90,    13419168.315563,    28.512684
96.00,    13419192.001205,    23.685642
96.10,    13419217.838808,    25.837604
96.20,    13419247.047504,    29.208696
96.30,    13419275.301136,    28.253631
96.40,    13419298.955651,    23.654515
96.50,    13419327.087064,    28.131413
96.60,    13419354.857542,    27.770478
96.70,    13419379.045205,    24.187663
96.80,    13419404.506878,    25.461674
96.90,    13419432.178784,    27.671905
97.00,    13419457.487090,    25.308306
97.10,    13419479.653412,    22.166322
97.20,    13419508.496962,    28.843550
97.30,    13419533.908060,    25.411097
97.40,    13419559.369826,    25.461767
97.50,    13419585.472276,    26.102449
97.60,    13419608.045825,    22.573550
97.70,    13419632.288030,    24.242205
97.80,    13419659.862669,    27.574639
97.90,    13419684.457394,    24.594725
98.00,    13419713.267577,    28.810183
98.10,    13419736.886177,    23.618599
98.20,    13419764.799019,    27.912843
98.30,    13419787.550739,    22.751719
98.40,    13419813.051968,    25.501229
98.50,    13419838.309658,    25.257690
98.60,    13419866.008013,    27.698355
98.70,    13419891.929701,    25.921688
98.80,    13419918.110729,    26.181028
98.90,    13419942.751205,    24.640477
99.00,    13419969.625825,    26.874620
99.10,    13419997.643158,    28.017332
99.20,    13420024.519885,    26.876727
99.30,    13420048.207868,    23.687983
99.40,    13420075.215312,    27.007444
99.50,    13420100.795480,    25.580168
99.60,    13420126.600860,    25.805380
99.70,    13420152.331389,    25.730529
99.80,    13420174.759281,    22.427892
99.90,    13420200.133606,    25.374325
100.00,    13420226.831306,    26.697699
100.10,    13420252.669035,    25.837730
100.20,    13420276.892745,    24.223709
100.30,    13420299.261849,    22.369104
100.40,    13420324.931645,    25.669796
100.50,    13420350.592004,    25.660359
100.60,    13420377.773174,    27.181170
100.70,    13420400.910598,    23.137424
100.80,    13420425.992932,    25.082333
100.90,    13420451.184188,    25.191257
101.00,    13420477.258266,    26.074077
101.10,    13420500.953981,    23.695715
101.20,    13420525.847073,    24.893092
101.30,    13420550.621823,    24.774750
101.40,    13420576.724400,    26.102577
101.50,    13420604.178555,    27.454156
101.60,    13420629.928680,    25.750125
101.70,    13420653.562424,    23.633744
101.80,    13420680.132867,    26.570442
101.90,    13420706.596273,    26.463406
102.00,    13420728.535113,    21.938840
102.10,    13420752.992042,    24.456929
102.20,    13420774.532519,    21.540477
