time, current, entrained
41.40,    11998605.343795,    0.000000
41.50,    11998605.343795,    0.000000
41.60,    11998605.343795,    0.000000
41.70,    11998605.343795,    0.000000
41.80,    11998605.343795,    0.000000
41.90,    11998605.343795,    0.000000
42.00,    11998605.343795,    0.000000
42.10,    11998605.343795,    0.000000
42.20,    11998605.343795,    0.000000
42.30,    11998605.343795,    0.000000
42.40,    11998605.343795,    0.000000
42.50,    11998605.343795,    0.000000
42.60,    11998605.343795,    0.000000
42.70,    11998605.343795,    0.000000
42.80,    11998605.343795,    0.000000
42.90,    11998605.343795,    0.000000
43.00,    11998605.343795,    0.000000
43.10,    11998605.343795,    0.000000
43.20,    11998605.343795,    0.000000
43.30,    11998605.343795,    0.000000
43.40,    11998605.343795,    0.000000
43.50,    11998605.343795,    0.000000
43.60,    11998605.343795,    0.000000
43.70,    11998605.343795,    0.000000
43.80,    11998605.343795,    0.000000
43.90,    11998605.343795,    0.000000
44.00,    11998605.343795,    0.000000
44.10,    11998605.343795,    0.000000
44.20,    11998605.343795,    0.000000
44.30,    11998605.343795,    0.000000
44.40,    11998605.343795,    0.000000
44.50,    11998605.343795,    0.000000
44.60,    11998605.343795,    0.000000
44.70,    11998605.343795,    0.000000
44.80,    11998605.343795,    0.000000
44.90,    11998605.343795,    0.000000
45.00,    11998605.343795,    0.000000
45.10,    11998605.343795,    0.000000
45.20,    11998605.343795,    0.000000
45.30,    11998605.343795,    0.000000
45.40,    11998605.343795,    0.000000
45.50,    11998605.343795,    0.000000
45.60,    11998605.343795,    0.000000
45.70,    11998605.343795,    0.000000
45.80,    11998605.343795,    0.000000
45.90,    11998605.343795,    0.000000
46.00,    11998605.343795,    0.000000
46.10,    11998605.343795,    0.000000
46.20,    11998605.343795,    0.000000
46.30,    11998605.343795,    0.000000
46.40,    11998605.343795,    0.000000
46.50,    11998605.343795,    0.000000
46.60,    11998605.343795,    0.000000
46.70,    11998605.343795,    0.000000
46.80,    11998605.343795,    0.000000
46.90,    11998605.343795,    0.000000
47.00,    11998605.343795,    0.000000
47.10,    11998605.343795,    0.000000
47.20,    11998605.343795,    0.000000
47.30,    11998605.343795,    0.000000
47.40,    11998605.343795,    0.000000
47.50,    11998605.343795,    0.000000
47.60,    11998605.343795,    0.000000
47.70,    11998605.343795,    0.000000
47.80,    11998605.343795,    0.000000
47.90,    11998605.343795,    0.000000
48.00,    11998605.343795,    0.000000
48.10,    11998605.343795,    0.000000
48.20,    11998605.343795,    0.000000
48.30,    11998605.343795,    0.000000
48.40,    11998605.343795,    0.000000
48.50,    11998605.343795,    0.000000
48.60,    11998605.343795,    0.000000
48.70,    11998605.343795,    0.000000
48.80,    11998605.343795,    0.000000
48.90,    11998605.343795,    0.000000
49.00,    11998605.343795,    0.000000
49.10,    11998605.343795,    0.000000
49.20,    11998605.343795,    0.000000
49.30,    11998605.343795,    0.000000
49.40,    11998605.343795,    0.000000
49.50,    11998605.343795,    0.000000
49.60,    11998605.343795,    0.000000
49.70,    11998605.343795,    0.000000
49.80,    11998605.343795,    0.000000
49.90,    11998605.343795,    0.000000
50.00,    11998605.343795,    0.000000
50.10,    11998605.343795,    0.000000
50.20,    11998605.343795,    0.000000
50.30,    11998605.343795,    0.000000
50.40,    11998605.343795,    0.000000
50.50,    11998605.343795,    0.000000
50.60,    11998605.343795,    0.000000
50.70,    11998605.343795,    0.000000
50.80,    11998605.343795,    0.000000
50.90,    11998605.343795,    0.000000
51.00,    11998605.343795,    0.000000
51.10,    11998605.343795,    0.000000
51.20,    11998605.343795,    0.000000
51.30,    11998605.343795,    0.000000
51.40,    11998605.343795,    0.000000
51.50,    11998605.343795,    0.000000
51.60,    11998605.343795,    0.000000
51.70,    11998605.343795,    0.000000
51.80,    11998605.343795,    0.000000
51.90,    11998605.343795,    0.000000
52.00,    11998605.343795,    0.000000
52.10,    11998605.343795,    0.000000
52.20,    11998605.343795,    0.000000
52.30,    11998605.343795,    0.000000
52.40,    11998605.343795,    0.000000
52.50,    11998605.343795,    0.000000
52.60,    11998605.343795,    0.000000
52.70,    11998605.343795,    0.000000
52.80,    11998605.343795,    0.000000
52.90,    11998605.343795,    0.000000
53.00,    11998605.343795,    0.000000
53.10,    11998605.343795,    0.000000
53.20,    11998605.343795,    0.000000
53.30,    11998605.343795,    0.000000
53.40,    11998605.343795,    0.000000
53.50,    11998605.343795,    0.000000
53.60,    11998605.343795,    0.000000
53.70,    11998605.343795,    0.000000
53.80,    11998605.343795,    0.000000
53.90,    11998605.343795,    0.000000
54.00,    11998605.343795,    0.000000
54.10,    11998605.343795,    0.000000
54.20,    11998605.343795,    0.000000
54.30,    11998605.343795,    0.000000
54.40,    11998605.343795,    0.000000
54.50,    11998605.343795,    0.000000
54.60,    11998605.343795,    0.000000
54.70,    11998605.343795,    0.000000
54.80,    11998605.343795,    0.000000
54.90,    11998605.343795,    0.000000
55.00,    11998605.343795,    0.000000
55.10,    11998605.343795,    0.000000
55.20,    11998605.343795,    0.000000
55.30,    11998605.343795,    0.000000
55.40,    11998605.343795,    0.000000
55.50,    11998605.343795,    0.000000
55.60,    11998605.343795,    0.000000
55.70,    11998605.343795,    0.000000
55.80,    11998605.343795,    0.000000
55.90,    11998605.343795,    0.000000
56.00,    11998605.343795,    0.000000
56.10,    11998605.343795,    0.000000
56.20,    11998605.343795,    0.000000
56.30,    11998605.343795,    0.000000
56.40,    11998605.343795,    0.000000
56.50,    11998605.343795,    0.000000
56.60,    11998605.343795,    0.000000
56.70,    11998605.343795,    0.000000
56.80,    11998605.343795,    0.000000
56.90,    11998605.343795,    0.000000
57.00,    11998605.343795,    0.000000
57.10,    11998605.343795,    0.000000
57.20,    11998605.343795,    0.000000
57.30,    11998605.343795,    0.000000
57.40,    11998605.343795,    0.000000
57.50,    11998605.343795,    0.000000
57.60,    11998605.343795,    0.000000
57.70,    11998605.343795,    0.000000
57.80,    11998605.343795,    0.000000
57.90,    11998605.343795,    0.000000
58.00,    11998605.343795,    0.000000
58.10,    11998605.343795,    0.000000
58.20,    11998605.343795,    0.000000
58.30,    11998605.343795,    0.000000
58.40,    11998605.343795,    0.000000
58.50,    11998605.343795,    0.000000
58.60,    11998605.343795,    0.000000
58.70,    11998605.343795,    0.000000
58.80,    11998605.343795,    0.000000
58.90,    11998605.343795,    0.000000
59.00,    11998605.343795,    0.000000
59.10,    11998605.343795,    0.000000
59.20,    11998605.343795,    0.000000
59.30,    11998605.343795,    0.000000
59.40,    11998605.343795,    0.000000
59.50,    11998605.343795,    0.000000
59.60,    11998605.343795,    0.000000
59.70,    11998605.343795,    0.000000
59.80,    11998605.343795,    0.000000
59.90,    11998605.343795,    0.000000
60.00,    11998605.343795,    0.000000
60.10,    11998605.343795,    0.000000
60.20,    11998605.343795,    0.000000
60.30,    11998605.343795,    0.000000
60.40,    11998605.343795,    0.000000
60.50,    11995765.683843,    0.000000
60.60,    11991510.837554,    0.000000
60.70,    11981298.415831,    0.000000
60.80,    11961957.197409,    0.000000
60.90,    11939583.732713,    0.000000
61.00,    11915896.963372,    0.000000
61.10,    11895249.877609,    0.000000
61.20,    11870419.954984,    0.000000
61.30,    11839418.399290,    0.000000
61.40,    11809850.752219,    0.000000
61.50,    11778810.267287,    0.000000
61.60,    11747345.609817,    0.000000
61.70,    11711280.715754,    0.000000
61.80,    11675434.124642,    0.000000
61.90,    11644078.591557,    0.000000
62.00,    11602142.405160,    0.000000
62.10,    11564811.708097,    0.000000
62.20,    11521586.039445,    0.000000
62.30,    11474918.801621,    0.000000
62.40,    11420765.070317,    0.000000
62.50,    11350528.958676,    0.000000
62.60,    11267544.672078,    0.000000
62.70,    11165643.027493,    0.000000
62.80,    11034079.494420,    0.000000
62.90,    10879434.650464,    0.000000
63.00,    10718954.209620,    0.000000
63.10,    10537404.770599,    0.000000
63.20,    10322287.525778,    0.000000
63.30,    10091172.607323,    0.000000
63.40,    9832373.316230,    0.000000
63.50,    9560804.766234,    0.000000
63.60,    9264012.635585,    0.000000
63.70,    8945748.562230,    0.000000
63.80,    8592745.133898,    0.000000
63.90,    8235056.259945,    0.000000
64.00,    7839713.120315,    0.000000
64.10,    7453073.515037,    0.000000
64.20,    7050815.826547,    0.000000
64.30,    6624845.058911,    0.000000
64.40,    6193980.595536,    0.000000
64.50,    5752915.618235,    0.000000
64.60,    5308014.464930,    0.000000
64.70,    4881196.417676,    0.000000
64.80,    4451275.499391,    0.000000
64.90,    4026293.268974,    0.000000
65.00,    3615260.762893,    0.000000
65.10,    3217312.147395,    0.000000
65.20,    2837648.929298,    0.000000
65.30,    2485334.660862,    0.000000
65.40,    2149376.917187,    0.000000
65.50,    1851487.446908,    0.000000
65.60,    1573806.446795,    0.000000
65.70,    1327478.401696,    0.000000
65.80,    1105796.737360,    0.000000
65.90,    904557.742694,    0.000000
66.00,    724918.631370,    0.000000
66.10,    570957.228758,    0.000000
66.20,    431522.956034,    0.000000
66.30,    320226.390088,    0.000000
66.40,    233161.965786,    0.000000
66.50,    155861.450473,    0.000000
66.60,    96652.565673,    0.000000
