time, current, entrained
42.90,    10113566.210787,    0.000000
43.00,    10113566.210787,    0.000000
43.10,    10113566.210787,    0.000000
43.20,    10113566.210787,    0.000000
43.30,    10113566.210787,    0.000000
43.40,    10113566.210787,    0.000000
43.50,    10113566.210787,    0.000000
43.60,    10113566.210787,    0.000000
43.70,    10113566.210787,    0.000000
43.80,    10113566.210787,    0.000000
43.90,    10113566.210787,    0.000000
44.00,    10113566.210787,    0.000000
44.10,    10113566.210787,    0.000000
44.20,    10113566.210787,    0.000000
44.30,    10113566.210787,    0.000000
44.40,    10113566.210787,    0.000000
44.50,    10113566.210787,    0.000000
44.60,    10113566.210787,    0.000000
44.70,    10113566.210787,    0.000000
44.80,    10113566.210787,    0.000000
44.90,    10113566.210787,    0.000000
45.00,    10113566.210787,    0.000000
45.10,    10113566.210787,    0.000000
45.20,    10113566.210787,    0.000000
45.30,    10113566.210787,    0.000000
45.40,    10113566.210787,    0.000000
45.50,    10113566.210787,    0.000000
45.60,    10113566.210787,    0.000000
45.70,    10113566.210787,    0.000000
45.80,    10113566.210787,    0.000000
45.90,    10113566.210787,    0.000000
46.00,    10113566.210787,    0.000000
46.10,    10113566.210787,    0.000000
46.20,    10113566.210787,    0.000000
46.30,    10113566.210787,    0.000000
46.40,    10113566.210787,    0.000000
46.50,    10113566.210787,    0.000000
46.60,    10113566.210787,    0.000000
46.70,    10113566.210787,    0.000000
46.80,    10113566.210787,    0.000000
46.90,    10113566.210787,    0.000000
47.00,    10113566.210787,    0.000000
47.10,    10113566.210787,    0.000000
47.20,    10113566.210787,    0.000000
47.30,    10108585.194912,    0.000000
47.40,    10101115.133299,    0.000000
47.50,    10097381.381204,    0.000000
47.60,    10096136.797172,    0.000000
47.70,    10096136.797172,    0.000000
47.80,    10096136.797172,    0.000000
47.90,    10096136.797172,    0.000000
48.00,    10096136.797172,    0.000000
48.10,    10096136.797172,    0.000000
48.20,    10089909.369992,    0.000000
48.30,    10086173.912949,    0.000000
48.40,    10081192.897074,    0.000000
48.50,    10072469.312723,    0.000000
48.60,    10068727.474395,    0.000000
48.70,    10060009.174203,    0.000000
48.80,    10057518.301191,    0.000000
48.90,    10050029.462701,    0.000000
49.00,    10048783.903870,    0.000000
49.10,    10045047.472027,    0.000000
49.20,    10041305.756024,    0.000000
49.30,    10038807.717280,    0.000000
49.40,    10032575.005940,    0.000000
49.50,    10028833.167612,    0.000000
49.60,    10027587.731106,    0.000000
49.70,    10027587.731106,    0.000000
49.80,    10020093.492548,    0.000000
49.90,    10015111.501874,    0.000000
50.00,    10008851.192158,    0.000000
50.10,    9997593.328066,    0.000000
50.20,    9977701.233712,    0.000000
50.30,    9960297.344117,    0.000000
50.40,    9937870.613911,    0.000000
50.50,    9915458.949554,    0.000000
50.60,    9889056.017786,    0.000000
50.70,    9866439.025194,    0.000000
50.80,    9838920.201104,    0.000000
50.90,    9814028.125556,    0.000000
51.00,    9786655.091026,    0.000000
51.10,    9764178.138205,    0.000000
51.20,    9745491.874935,    0.000000
51.30,    9723039.037477,    0.000000
51.40,    9703115.055800,    0.000000
51.50,    9680689.178888,    0.000000
51.60,    9657008.886545,    0.000000
51.70,    9632023.331079,    0.000000
51.80,    9600827.464848,    0.000000
51.90,    9579563.513736,    0.000000
52.00,    9550872.637709,    0.000000
52.10,    9532145.024554,    0.000000
52.20,    9499635.229943,    0.000000
52.30,    9472092.993550,    0.000000
52.40,    9448298.896493,    0.000000
52.50,    9419555.257474,    0.000000
52.60,    9395824.702716,    0.000000
52.70,    9372055.158683,    0.000000
52.80,    9348374.174853,    0.000000
52.90,    9322273.591961,    0.000000
53.00,    9303611.556349,    0.000000
53.10,    9273640.402912,    0.000000
53.20,    9252341.766464,    0.000000
53.30,    9223492.011708,    0.000000
53.40,    9197219.913183,    0.000000
53.50,    9172209.023715,    0.000000
53.60,    9149726.156091,    0.000000
53.70,    9131025.634412,    0.000000
53.80,    9108535.434382,    0.000000
53.90,    9087274.221510,    0.000000
54.00,    9067280.880135,    0.000000
54.10,    9046013.407048,    0.000000
54.20,    9024810.138852,    0.000000
54.30,    9006135.247331,    0.000000
54.40,    8986177.742565,    0.000000
54.50,    8968666.883835,    0.000000
54.60,    8952388.813855,    0.000000
54.70,    8939906.965317,    0.000000
54.80,    8923705.662033,    0.000000
54.90,    8906258.206845,    0.000000
55.00,    8891266.371431,    0.000000
55.10,    8875020.177648,    0.000000
55.20,    8860022.495891,    0.000000
55.30,    8843772.093214,    0.000000
55.40,    8823781.932245,    0.000000
55.50,    8811262.798536,    0.000000
55.60,    8795034.419663,    0.000000
55.70,    8777573.458255,    0.000000
55.80,    8763825.805147,    0.000000
55.90,    8751352.635887,    0.000000
56.00,    8743845.509275,    0.000000
56.10,    8733845.999714,    0.000000
56.20,    8723870.624515,    0.000000
56.30,    8711414.494683,    0.000000
56.40,    8701440.508977,    0.000000
56.50,    8685197.045743,    0.000000
56.60,    8676431.467803,    0.000000
56.70,    8657678.880635,    0.000000
56.80,    8640192.241990,    0.000000
56.90,    8620227.035298,    0.000000
57.00,    8603967.167554,    0.000000
57.10,    8583993.330383,    0.000000
57.20,    8574005.783482,    0.000000
57.30,    8561526.957634,    0.000000
57.40,    8551560.262060,    0.000000
57.50,    8540347.224547,    0.000000
57.60,    8526594.038590,    0.000000
57.70,    8512803.060926,    0.000000
57.80,    8500280.059285,    0.000000
57.90,    8479041.861657,    0.000000
58.00,    8460378.242439,    0.000000
58.10,    8437873.966051,    0.000000
58.20,    8415357.040362,    0.000000
58.30,    8386632.805669,    0.000000
58.40,    8361649.315027,    0.000000
58.50,    8334189.350352,    0.000000
58.60,    8311735.447619,    0.000000
58.70,    8284293.324253,    0.000000
58.80,    8256745.795541,    0.000000
58.90,    8232945.918235,    0.000000
59.00,    8210398.291265,    0.000000
59.10,    8182847.063129,    0.000000
59.20,    8154093.497428,    0.000000
59.30,    8119133.284657,    0.000000
59.40,    8065426.125786,    0.000000
59.50,    8000504.000048,    0.000000
59.60,    7946775.672590,    0.000000
59.70,    7880492.845233,    0.000000
59.80,    7795442.286476,    0.000000
59.90,    7692986.987191,    0.000000
60.00,    7584317.874483,    0.000000
60.10,    7460713.863201,    0.000000
60.20,    7333444.766209,    0.000000
60.30,    7188824.535628,    0.000000
60.40,    7047957.035406,    0.000000
60.50,    6879742.829285,    0.000000
60.60,    6722824.466608,    0.000000
60.70,    6549756.187375,    0.000000
60.80,    6375396.204107,    0.000000
60.90,    6183476.121503,    0.000000
61.00,    5982805.234473,    0.000000
61.10,    5763321.178629,    0.000000
61.20,    5553764.031675,    0.000000
61.30,    5326732.569498,    0.000000
61.40,    5090812.892423,    0.000000
61.50,    4850938.062482,    0.000000
61.60,    4603663.935433,    0.000000
61.70,    4366192.860157,    0.000000
61.80,    4118970.644063,    0.000000
61.90,    3884058.961822,    0.000000
62.00,    3656258.073826,    0.000000
62.10,    3429339.442825,    0.000000
62.20,    3192475.783100,    0.000000
62.30,    2967116.915989,    0.000000
62.40,    2748056.831425,    0.000000
62.50,    2518948.132615,    0.000000
62.60,    2317617.464651,    0.000000
62.70,    2122620.106147,    0.000000
62.80,    1911130.589339,    0.000000
62.90,    1729749.869869,    0.000000
63.00,    1547572.098621,    0.000000
63.10,    1378051.045461,    0.000000
63.20,    1216019.059619,    0.000000
63.30,    1066246.730254,    0.000000
63.40,    913940.220380,    0.000000
63.50,    782708.077213,    0.000000
63.60,    653901.432140,    0.000000
63.70,    541305.734970,    0.000000
63.80,    444775.383493,    0.000000
63.90,    368297.542747,    0.000000
64.00,    295534.353631,    0.000000
64.10,    240325.211294,    0.000000
64.20,    192681.554816,    0.000000
