timeStep,maxpft,maxppr,maxpfv
0.0,0.0,0.0,0.0
0.1,1.4746063028711751,9.220041420153935e-09,6.789713329793068e-06
0.2,1.474606349812363,6.424200594862802e-07,5.667539410918464e-05
0.30000000000000004,1.4746064101637537,5.058049471603623e-05,0.0005028940977782312
0.4,1.4746064101637537,0.004296654163990268,0.004635004942818437
0.5,1.4746064101637537,0.3366600081891348,0.04102803969172392
0.6,1.4746064101637537,11.189784396895227,0.236535244698282
0.7,1.4746064101637537,95.43695636873485,0.690785626546814
0.7999999999999999,1.4746064101637537,351.9483280474151,1.3265525395690423
0.8999999999999999,1.4746064101637537,817.7350117587787,2.0220472444514974
0.9999999999999999,1.4746064101637537,1486.5930220341777,2.7263464765452845
1.0999999999999999,1.4746064101637537,2348.7736647782285,3.4269327866024955
1.2,1.4813225423400735,3396.680791858129,4.121092568638885
1.3,1.4960282061593662,4623.507910298878,4.808070252345986
1.4000000000000001,1.519030513223402,6023.000220345947,5.4877136497570405
1.5000000000000002,1.5470511635968416,7587.3137434837445,6.159266897725631
1.6000000000000003,1.5679833313369425,9330.571500657254,6.830289708591157
1.7000000000000004,1.571738440279584,11228.451594641505,7.492813755406411
1.8000000000000005,1.571738440279584,13235.971808709031,8.13510043229616
1.9000000000000006,1.5914707517228208,15393.221646048625,8.773033012034272
2.0000000000000004,1.6631954508280091,17797.08907707759,9.433209707484933
2.1000000000000005,1.7317899505761036,20298.191801032557,10.074272132772808
2.2000000000000006,1.8085703587198387,22865.82362754204,10.692479513083493
2.3000000000000007,1.8899086896021058,25417.90335761207,11.273398635196946
2.400000000000001,1.988722149455528,27956.679851876266,11.823002971300538
2.500000000000001,2.0434017271232547,30511.93529692448,12.351505029129948
2.600000000000001,2.074630473453266,33091.91824548184,12.863109702844378
2.700000000000001,2.1884110733618827,35724.51147551413,13.364975023454802
2.800000000000001,2.284284356843932,38412.771097374374,13.85871045540933
2.9000000000000012,2.369660269131396,41107.535236135474,14.33658523431146
3.0000000000000013,2.42869165033006,43483.64556667395,14.745108607038802
3.1000000000000014,2.5079776925229518,45804.50412652581,15.133490034774828
3.2000000000000015,2.558380209814996,47950.81997976263,15.483994959273693
3.3000000000000016,2.6389667741135865,50287.498960536126,15.8567807200163
3.4000000000000017,2.8185334487525244,52684.81369222826,16.23034406478006
3.5000000000000018,3.0296008757853223,55150.10344459769,16.605737479045864
3.600000000000002,3.1549270104055696,57471.903368106396,16.951681829262014
3.700000000000002,3.206326775027801,59541.04571857912,17.254136564687773
3.800000000000002,3.2425092143666787,61309.58266046925,17.508509739619367
3.900000000000002,3.2425092143666787,63014.05796153073,17.75021942984519
4.000000000000002,3.2538237776684595,65106.75720053281,18.04255486350711
4.100000000000001,3.323616994852706,66639.23447387783,18.253661889313857
4.200000000000001,3.3531320006353837,69033.18297196092,18.578641362053485
4.300000000000001,3.379072348426453,72301.39975159858,19.01333739136801
4.4,3.4691688081266125,75929.37143117117,19.484528661372742
4.5,3.620145500684105,79476.75986627175,19.934487686704134
4.6,3.664429173220582,82893.48818024172,20.35847344230919
4.699999999999999,3.759409604747937,86196.17036485753,20.760078319319696
4.799999999999999,3.904010274699523,89382.31173865267,21.140282843265446
4.899999999999999,3.9634695608643384,92537.71811486952,21.510197362515008
4.999999999999998,4.045958979476033,95535.61696432822,21.85584784037538
5.099999999999998,4.046981170318816,98257.12874802086,22.164964329772882
5.1999999999999975,4.1012565825507785,100623.12097765993,22.430238627538042
5.299999999999997,4.134916762423061,102696.8895142664,22.66019522359267
5.399999999999997,4.172691240199654,105034.3314639591,22.91662403845286
5.4999999999999964,4.172691240199654,107339.11925913735,23.166691526752082
5.599999999999996,4.206193163363238,109227.15998886444,23.369548560986843
5.699999999999996,4.258181217840087,110860.59614314347,23.543639920702944
5.799999999999995,4.277261931171769,112478.47679738571,23.71481359797982
5.899999999999995,4.277261931171769,116313.40816211846,24.11570112624952
5.999999999999995,4.277261931171769,120775.9827454663,24.57396821287379
6.099999999999994,4.277261931171769,125211.8719841123,25.02117822806435
6.199999999999994,4.283497250879691,129448.36622392944,25.440947921012047
6.299999999999994,4.283497250879691,133760.4450223118,25.861210820678117
6.399999999999993,4.283497250879691,137961.50438588343,26.26418706012842
6.499999999999993,4.283497250879691,142035.96994565977,26.649199795271507
6.5999999999999925,4.283497250879691,146059.30991860345,27.023999511416093
6.699999999999992,4.283497250879691,150118.40055554363,27.39693418573907
6.799999999999992,4.283497250879691,154001.8729585504,27.74904259236257
6.8999999999999915,4.4682224818145455,157737.9504158517,28.08362070815048
6.999999999999991,4.560832984472843,161357.79691875534,28.40403113281241
7.099999999999991,4.618289786820491,164934.813421576,28.71713890880984
7.19999999999999,4.682711403271789,168370.01573878073,29.014652827388847
7.29999999999999,4.852444345290528,171785.2177595947,29.30744084354643
7.39999999999999,5.032594028301843,174977.78915840402,29.578521697204884
7.499999999999989,5.241576959288701,177922.10634109288,29.82633956263263
7.599999999999989,5.476849666608462,180857.8447605971,30.0714020924031
7.699999999999989,5.659221223883028,183617.85573184516,30.299988096684558
7.799999999999988,5.827955455525112,186306.512210911,30.521018348910886
7.899999999999988,6.049178135976115,188960.51624611026,30.737641113633806
7.999999999999988,6.252680469882285,191670.75590861385,30.95728960266175
8.099999999999987,6.43982392697691,194289.72200697172,31.168070361106068
8.199999999999987,6.558233529961198,196726.50179581332,31.36291614278026
8.299999999999986,6.637141652279524,198931.89442232208,31.538222399361864
8.399999999999986,6.9147295094654915,200976.09950123867,31.699850118039887
8.499999999999986,7.205012272384042,202662.05640138855,31.83253496042913
8.599999999999985,7.498532526159069,204262.79336243766,31.958003173104984
8.699999999999985,7.744160883097083,205746.3659124019,32.073849621802644
8.799999999999985,8.034996558218277,207209.02183856102,32.18765460844895
8.899999999999984,8.368829842419725,208654.44193447364,32.29972460675738
8.999999999999984,8.639992773526448,209932.0546505083,32.39846097043101
9.099999999999984,8.859500642594506,211318.940070297,32.50530264974447
9.199999999999983,8.98699269514243,212808.43860956887,32.61965960962567
9.299999999999983,9.093157421717349,214313.0169128362,32.73476874157172
9.399999999999983,9.312593445895494,215872.2160807458,32.85363116009749
9.499999999999982,9.404912088406483,217691.11367922596,32.99175000505626
9.599999999999982,9.463139283322128,220369.4790474859,33.19408675106802
9.699999999999982,9.463139283322128,223129.58340470842,33.4013160971771
9.799999999999981,9.463139283322128,226135.35320565852,33.62553740876557
9.89999999999998,9.463139283322128,229475.01615622215,33.87292548306259
9.99999999999998,9.463139283322128,233049.2005873525,34.135699830774854
10.09999999999998,9.463139283322128,236407.56632083625,34.380777065159265
10.19999999999998,9.463139283322128,239909.9274451114,34.63451511463033
10.29999999999998,9.463139283322128,243845.10451952514,34.91741002132927
10.399999999999979,9.463139283322128,247685.43293230404,35.19129387592221
10.499999999999979,9.463139283322128,251670.53156700768,35.47326680523008
10.599999999999978,9.463139283322128,255258.05278203244,35.72520488268979
10.699999999999978,9.463139283322128,258598.847369592,35.958229056058364
10.799999999999978,9.463139283322128,261439.21667384304,36.155166758973955
10.899999999999977,9.463139283322128,264074.62180694175,36.33693863047228
10.999999999999977,9.463139283322128,266577.13222965493,36.508706648528026
11.099999999999977,9.463139283322128,268603.5052636407,36.6472035265749
11.199999999999976,9.463139283322128,270119.1327198208,36.75045120266014
11.299999999999976,9.463139283322128,271659.3490092677,36.855077601957895
11.399999999999975,9.463139283322128,272673.06612468645,36.92377730708807
11.499999999999975,9.463139283322128,273717.0095630001,36.994392113062226
11.599999999999975,9.463139283322128,274330.5510384187,37.03583069396572
11.699999999999974,9.463139283322128,274862.141752741,37.07169686922498
11.799999999999974,9.463139283322128,275337.89554285334,37.10376635483609
11.899999999999974,9.463139283322128,275719.8808308764,37.12949507001653
11.999999999999973,9.463139283322128,275878.44507562125,37.14016996969866
12.099999999999973,9.463139283322128,276231.49159839976,37.16392683762036
12.199999999999973,9.463139283322128,276550.68997340486,37.18539296373005
12.299999999999972,9.463139283322128,276674.66838601127,37.193727185239936
12.399999999999972,9.463139283322128,276977.58726322313,37.214082499990724
12.499999999999972,9.581581610843736,277182.54807664524,37.22784898947596
12.599999999999971,9.85429184481759,277607.33596390806,37.256364286112785
12.69999999999997,9.99820302229106,278117.41740911856,37.290576383928325
12.79999999999997,10.150081479946769,278423.86678162625,37.31111542031585
12.89999999999997,10.202124575794848,278918.84229596023,37.34426611248106
12.99999999999997,10.203434527288126,279433.3503833894,37.37869382304506
13.09999999999997,10.203434527288126,279777.7077378048,37.401718392194546
13.199999999999969,10.203434527288126,279889.1415136385,37.40916609025377
13.299999999999969,10.203434527288126,279889.1415136385,37.40916609025377
13.399999999999968,10.203434527288126,281238.5349233936,37.49923565376991
13.499999999999968,10.203434527288126,282298.3731018854,37.569826530201425
13.599999999999968,10.203434527288126,283401.5212890174,37.64316148313113
13.699999999999967,10.203434527288126,284034.7106963535,37.68519010807518
13.799999999999967,10.203434527288126,284744.97724414046,37.73227910186055
13.899999999999967,10.203434527288126,288966.95610620524,38.010982367350444
13.999999999999966,10.203434527288126,293169.4501239133,38.286384663736094
14.099999999999966,10.203434527288126,297738.6917520677,38.583590537433636
14.199999999999966,10.203434527288126,301664.23401751556,38.83711073300353
14.299999999999965,10.203434527288126,304698.8045747947,39.03196155555052
14.399999999999965,10.203434527288126,306921.51000453753,39.174067315287644
14.499999999999964,10.203434527288126,308933.98573055485,39.30228910194385
14.599999999999964,10.203434527288126,311075.3189252168,39.43826307820977
14.699999999999964,10.203434527288126,312181.2420415179,39.508305585124624
14.799999999999963,10.203434527288126,313541.91774815455,39.59431258073276
14.899999999999963,10.203434527288126,313821.1712073814,39.61194082643398
14.999999999999963,10.203434527288126,313821.1712073814,39.61194082643398
15.099999999999962,10.203434527288126,313821.1712073814,39.61194082643398
15.199999999999962,10.203434527288126,313821.1712073814,39.61194082643398
15.299999999999962,10.203434527288126,313821.1712073814,39.61194082643398
15.399999999999961,10.203434527288126,313821.1712073814,39.61194082643398
15.499999999999961,10.203434527288126,313821.1712073814,39.61194082643398
15.59999999999996,10.203434527288126,313821.1712073814,39.61194082643398
15.69999999999996,10.203434527288126,313821.1712073814,39.61194082643398
15.79999999999996,10.203434527288126,313821.1712073814,39.61194082643398
15.89999999999996,10.203434527288126,313821.1712073814,39.61194082643398
15.99999999999996,10.203434527288126,313821.1712073814,39.61194082643398
16.09999999999996,10.203434527288126,313821.1712073814,39.61194082643398
16.19999999999996,10.203434527288126,313821.1712073814,39.61194082643398
16.29999999999996,10.203434527288126,313821.1712073814,39.61194082643398
16.399999999999963,10.203434527288126,313821.1712073814,39.61194082643398
16.499999999999964,10.203434527288126,313821.1712073814,39.61194082643398
16.599999999999966,10.203434527288126,313821.1712073814,39.61194082643398
16.699999999999967,10.203434527288126,313821.1712073814,39.61194082643398
16.79999999999997,10.203434527288126,313821.1712073814,39.61194082643398
16.89999999999997,10.203434527288126,313821.1712073814,39.61194082643398
16.99999999999997,10.203434527288126,313821.1712073814,39.61194082643398
17.099999999999973,10.203434527288126,313821.1712073814,39.61194082643398
17.199999999999974,10.203434527288126,313821.1712073814,39.61194082643398
17.299999999999976,10.203434527288126,313821.1712073814,39.61194082643398
17.399999999999977,10.203434527288126,313821.1712073814,39.61194082643398
17.49999999999998,10.203434527288126,313821.1712073814,39.61194082643398
17.59999999999998,10.203434527288126,313821.1712073814,39.61194082643398
17.69999999999998,10.203434527288126,313821.1712073814,39.61194082643398
17.799999999999983,10.203434527288126,313821.1712073814,39.61194082643398
17.899999999999984,10.203434527288126,313821.1712073814,39.61194082643398
17.999999999999986,10.203434527288126,313821.1712073814,39.61194082643398
18.099999999999987,10.203434527288126,313821.1712073814,39.61194082643398
18.19999999999999,10.203434527288126,313821.1712073814,39.61194082643398
18.29999999999999,10.203434527288126,313821.1712073814,39.61194082643398
18.39999999999999,10.203434527288126,313821.1712073814,39.61194082643398
18.499999999999993,10.203434527288126,313821.1712073814,39.61194082643398
18.599999999999994,10.203434527288126,313821.1712073814,39.61194082643398
18.699999999999996,10.203434527288126,313821.1712073814,39.61194082643398
18.799999999999997,10.203434527288126,313821.1712073814,39.61194082643398
18.9,10.203434527288126,313821.1712073814,39.61194082643398
19.0,10.203434527288126,313821.1712073814,39.61194082643398
19.1,10.203434527288126,313821.1712073814,39.61194082643398
19.200000000000003,10.203434527288126,313821.1712073814,39.61194082643398
19.300000000000004,10.203434527288126,313821.1712073814,39.61194082643398
19.400000000000006,10.203434527288126,313821.1712073814,39.61194082643398
19.500000000000007,10.203434527288126,313821.1712073814,39.61194082643398
19.60000000000001,10.203434527288126,313821.1712073814,39.61194082643398
19.70000000000001,10.203434527288126,313821.1712073814,39.61194082643398
19.80000000000001,10.203434527288126,313821.1712073814,39.61194082643398
19.900000000000013,10.203434527288126,313821.1712073814,39.61194082643398
20.000000000000014,10.203434527288126,313821.1712073814,39.61194082643398
20.100000000000016,10.203434527288126,313821.1712073814,39.61194082643398
20.200000000000017,10.203434527288126,313821.1712073814,39.61194082643398
20.30000000000002,10.203434527288126,313821.1712073814,39.61194082643398
20.40000000000002,10.203434527288126,313821.1712073814,39.61194082643398
20.50000000000002,10.203434527288126,313821.1712073814,39.61194082643398
20.600000000000023,10.203434527288126,313821.1712073814,39.61194082643398
20.700000000000024,10.203434527288126,313821.1712073814,39.61194082643398
20.800000000000026,10.203434527288126,313821.1712073814,39.61194082643398
20.900000000000027,10.203434527288126,313821.1712073814,39.61194082643398
21.00000000000003,10.203434527288126,313821.1712073814,39.61194082643398
21.10000000000003,10.203434527288126,313821.1712073814,39.61194082643398
21.20000000000003,10.203434527288126,313821.1712073814,39.61194082643398
21.300000000000033,10.203434527288126,313821.1712073814,39.61194082643398
21.400000000000034,10.203434527288126,313821.1712073814,39.61194082643398
21.500000000000036,10.203434527288126,313821.1712073814,39.61194082643398
21.600000000000037,10.203434527288126,313821.1712073814,39.61194082643398
21.70000000000004,10.203434527288126,313821.1712073814,39.61194082643398
21.80000000000004,10.203434527288126,313821.1712073814,39.61194082643398
21.90000000000004,10.203434527288126,313821.1712073814,39.61194082643398
22.000000000000043,10.203434527288126,313821.1712073814,39.61194082643398
22.100000000000044,10.203434527288126,313821.1712073814,39.61194082643398
22.200000000000045,10.203434527288126,313821.1712073814,39.61194082643398
22.300000000000047,10.203434527288126,313821.1712073814,39.61194082643398
22.40000000000005,10.203434527288126,313821.1712073814,39.61194082643398
22.50000000000005,10.203434527288126,313821.1712073814,39.61194082643398
