time, current, entrained
23.60,    35720689.014158,    7524.795947
23.70,    35728230.274725,    7541.260567
23.80,    35735958.128184,    7727.853458
23.90,    35743880.925768,    7922.797584
24.00,    35752060.860481,    8179.934713
24.10,    35760350.185423,    8289.324941
24.20,    35768818.263249,    8468.077826
24.30,    35777203.780827,    8385.517578
24.40,    35785759.869972,    8556.089145
24.50,    35794220.608374,    8460.738402
24.60,    35802649.815115,    8429.206741
24.70,    35810649.233522,    7999.418408
24.80,    35818617.461082,    7968.227560
24.90,    35826864.331796,    8246.870714
25.00,    35835148.202684,    8283.870888
25.10,    35843275.912640,    8127.709956
25.20,    35851656.014234,    8380.101593
25.30,    35859998.480101,    8342.465868
25.40,    35868364.381940,    8365.901839
25.50,    35876813.070111,    8448.688171
25.60,    35885504.136003,    8691.065892
25.70,    35894272.052196,    8767.916193
25.80,    35902997.338087,    8725.285891
25.90,    35911913.047257,    8915.709170
26.00,    35920851.669742,    8938.622485
26.10,    35929795.611439,    8943.941697
26.20,    35938764.213150,    8968.601711
26.30,    35947833.138301,    9068.925151
26.40,    35956915.406898,    9082.268597
26.50,    35966012.263131,    9096.856233
26.60,    35974904.032777,    8891.769645
26.70,    35983922.415010,    9018.382234
26.80,    35993111.605848,    9189.190838
26.90,    36002453.226025,    9341.620177
27.00,    36012370.076931,    9916.850907
27.10,    36022063.843418,    9693.766487
27.20,    36031583.452257,    9519.608839
27.30,    36041146.842017,    9563.389760
27.40,    36050237.381941,    9090.539924
27.50,    36059634.955330,    9397.573389
27.60,    36069164.685356,    9529.730025
27.70,    36078391.588792,    9226.903436
27.80,    36087514.558821,    9122.970030
27.90,    36097140.841821,    9626.283000
28.00,    36106262.957252,    9122.115430
28.10,    36115294.416304,    9031.459052
28.20,    36124493.035922,    9198.619619
28.30,    36133801.770170,    9308.734247
28.40,    36143273.091957,    9471.321787
28.50,    36152919.415052,    9646.323095
28.60,    36162439.789686,    9520.374634
28.70,    36172032.045115,    9592.255429
28.80,    36181144.066226,    9112.021111
28.90,    36190258.555273,    9114.489047
29.00,    36199086.618711,    8828.063438
29.10,    36208184.380055,    9097.761345
29.20,    36217117.915344,    8933.535288
29.30,    36225971.258574,    8853.343230
29.40,    36234785.963147,    8814.704574
29.50,    36243441.640814,    8655.677666
29.60,    36251778.788191,    8337.147377
29.70,    36259917.868324,    8139.080133
29.80,    36268354.975518,    8437.107194
29.90,    36276385.541967,    8030.566449
30.00,    36284649.814146,    8264.272179
30.10,    36293010.515662,    8360.701516
30.20,    36301697.544816,    8687.029154
30.30,    36309880.600952,    8183.056136
30.40,    36317882.594755,    8001.993804
30.50,    36326117.348575,    8234.753819
30.60,    36334646.957160,    8529.608585
30.70,    36343090.263104,    8443.305944
30.80,    36351967.477639,    8877.214535
30.90,    36360370.885604,    8403.407965
31.00,    36367998.935193,    7628.049589
31.10,    36375343.791562,    7344.856369
31.20,    36382900.387157,    7556.595595
31.30,    36390452.831583,    7552.444426
31.40,    36398462.839648,    8010.008064
31.50,    36406610.380466,    8147.540818
31.60,    36415341.899220,    8731.518754
31.70,    36424483.496902,    9141.597683
31.80,    36434348.746303,    9865.249401
31.90,    36445184.539878,    10835.793575
32.00,    36456973.594222,    11789.054344
32.10,    36468857.718123,    11884.123901
32.20,    36480355.569654,    11497.851531
32.30,    36490767.682988,    10412.113334
32.40,    36500920.638175,    10152.955187
32.50,    36511026.508773,    10105.870598
32.60,    36520874.598995,    9848.090222
32.70,    36530617.921913,    9743.322918
32.80,    36540053.506060,    9435.584148
32.90,    36548589.735637,    8536.229577
33.00,    36557127.477903,    8537.742265
33.10,    36565312.770636,    8185.292734
33.20,    36573818.958517,    8506.187881
33.30,    36582503.008984,    8684.050467
33.40,    36591588.051259,    9085.042275
33.50,    36601075.336142,    9487.284883
33.60,    36610902.582631,    9827.246489
33.70,    36620354.193379,    9451.610748
33.80,    36630043.730397,    9689.537018
33.90,    36639475.023646,    9431.293249
34.00,    36648818.837691,    9343.814045
34.10,    36657630.604952,    8811.767261
34.20,    36665905.969053,    8275.364101
34.30,    36674297.867141,    8391.898088
34.40,    36682302.373126,    8004.505985
34.50,    36690144.044611,    7841.671485
34.60,    36697417.483109,    7273.438498
34.70,    36704837.026350,    7419.543241
34.80,    36712385.666209,    7548.639860
34.90,    36719901.817573,    7516.151364
35.00,    36727044.900480,    7143.082907
35.10,    36734379.957623,    7335.057143
35.20,    36741646.764887,    7266.807263
35.30,    36748919.561143,    7272.796256
35.40,    36756167.661814,    7248.100670
35.50,    36763643.986054,    7476.324240
35.60,    36771221.138388,    7577.152334
35.70,    36778973.186070,    7752.047681
35.80,    36786851.559826,    7878.373756
35.90,    36794878.373408,    8026.813582
36.00,    36802737.814769,    7859.441361
36.10,    36810436.162235,    7698.347466
36.20,    36818232.103237,    7795.941002
36.30,    36825780.794752,    7548.691514
36.40,    36833413.078728,    7632.283976
36.50,    36840954.447022,    7541.368295
36.60,    36848372.265733,    7417.818710
36.70,    36855616.081182,    7243.815449
36.80,    36862787.091248,    7171.010067
36.90,    36869727.471258,    6940.380010
37.00,    36876774.805729,    7047.334471
37.10,    36883558.716105,    6783.910376
37.20,    36890461.169342,    6902.453237
37.30,    36897317.502555,    6856.333212
37.40,    36904185.095266,    6867.592711
37.50,    36911091.657958,    6906.562692
37.60,    36918070.082227,    6978.424270
37.70,    36925113.457698,    7043.375471
37.80,    36932186.144311,    7072.686613
37.90,    36939210.472341,    7024.328030
38.00,    36946366.569016,    7156.096676
38.10,    36953641.247013,    7274.677997
38.20,    36961046.003128,    7404.756114
38.30,    36968540.447678,    7494.444550
38.40,    36976099.319144,    7558.871466
38.50,    36983688.273800,    7588.954657
38.60,    36991204.175319,    7515.901519
38.70,    36998829.017256,    7624.841937
38.80,    37006328.894746,    7499.877490
38.90,    37013919.022477,    7590.127731
39.00,    37021620.515695,    7701.493218
39.10,    37029530.473185,    7909.957490
39.20,    37037485.936802,    7955.463617
39.30,    37045491.464207,    8005.527405
39.40,    37053464.588587,    7973.124380
39.50,    37061629.573200,    8164.984613
39.60,    37069911.324751,    8281.751552
39.70,    37078478.864493,    8567.539742
39.80,    37087100.513979,    8621.649485
39.90,    37095928.063334,    8827.549355
40.00,    37105018.987647,    9090.924313
40.10,    37113849.207886,    8830.220239
40.20,    37122540.142525,    8690.934640
40.30,    37131466.926086,    8926.783561
40.40,    37140480.580153,    9013.654067
40.50,    37149793.629786,    9313.049633
40.60,    37159230.635449,    9437.005663
40.70,    37168550.838496,    9320.203047
40.80,    37177916.334006,    9365.495510
40.90,    37187428.050064,    9511.716057
41.00,    37196795.973980,    9367.923916
41.10,    37205769.181376,    8973.207396
41.20,    37214963.221190,    9194.039814
41.30,    37224445.340857,    9482.119667
41.40,    37234318.954895,    9873.614038
41.50,    37244246.905962,    9927.951067
41.60,    37254104.564314,    9857.658353
41.70,    37263491.006448,    9386.442133
41.80,    37273146.036172,    9655.029724
41.90,    37282790.422124,    9644.385953
42.00,    37292504.108135,    9713.686011
42.10,    37302023.406673,    9519.298538
42.20,    37311536.584365,    9513.177692
42.30,    37321263.730907,    9727.146542
42.40,    37330635.408909,    9371.678002
42.50,    37339985.356517,    9349.947608
42.60,    37349233.824284,    9248.467767
42.70,    37358223.156545,    8989.332262
42.80,    37367169.883388,    8946.726842
42.90,    37376387.495978,    9217.612590
43.00,    37385388.485977,    9000.989999
43.10,    37394343.288270,    8954.802293
43.20,    37403069.090078,    8725.801808
43.30,    37411515.409293,    8446.319215
43.40,    37419767.029657,    8251.620364
43.50,    37427743.306533,    7976.276876
43.60,    37435474.011114,    7730.704581
43.70,    37443184.258679,    7710.247564
43.80,    37450904.480724,    7720.222046
43.90,    37458522.754324,    7618.273600
44.00,    37465838.618891,    7315.864566
44.10,    37473112.623130,    7274.004239
44.20,    37480205.362745,    7092.739616
44.30,    37487034.581949,    6829.219204
44.40,    37494176.426912,    7141.844963
44.50,    37500828.657357,    6652.230445
44.60,    37507574.515099,    6745.857742
44.70,    37514365.143098,    6790.627999
44.80,    37520961.730823,    6596.587724
44.90,    37527312.012472,    6350.281649
45.00,    37533828.163257,    6516.150785
45.10,    37540435.570892,    6607.407635
45.20,    37546935.004597,    6499.433706
45.30,    37553462.993700,    6527.989103
45.40,    37559689.780880,    6226.787179
45.50,    37566325.717774,    6635.936895
45.60,    37573317.503604,    6991.785829
45.70,    37580003.162016,    6685.658413
45.80,    37586334.867952,    6331.705936
45.90,    37592348.476857,    6013.608905
46.00,    37598209.387106,    5860.910248
46.10,    37604083.882965,    5874.495859
46.20,    37609817.639952,    5733.756988
46.30,    37615533.977604,    5716.337652
46.40,    37620839.586985,    5305.609381
46.50,    37625718.059829,    4878.472844
46.60,    37630171.130059,    4453.070229
46.70,    37634341.457794,    4170.327736
46.80,    37638195.390694,    3853.932899
46.90,    37641777.363288,    3581.972594
47.00,    37644942.190839,    3164.827552
47.10,    37647439.892445,    2497.701606
47.20,    37649630.986736,    2191.094291
47.30,    37651329.011695,    1698.024959
47.40,    37652847.695696,    1518.684001
47.50,    37654135.151345,    1287.455649
47.60,    37655285.308785,    1150.157441
47.70,    37656294.413968,    1009.105182
47.80,    37657196.101104,    901.687137
47.90,    37658070.524641,    874.423537
48.00,    37658823.346360,    752.821719
48.10,    37659497.298833,    673.952473
48.20,    37660135.139232,    637.840399
48.30,    37660682.677150,    547.537918
48.40,    37661171.804995,    489.127845
48.50,    37661644.287852,    472.482857
48.60,    37662097.756056,    453.468204
48.70,    37662510.025414,    412.269358
48.80,    37662926.801181,    416.775767
48.90,    37663280.097642,    353.296461
49.00,    37663625.838918,    345.741275
49.10,    37663946.107868,    320.268950
49.20,    37664247.573443,    301.465575
49.30,    37664536.147271,    288.573828
49.40,    37664784.200437,    248.053166
49.50,    37665038.370586,    254.170149
49.60,    37665260.246320,    221.875734
49.70,    37665448.587437,    188.341117
49.80,    37665603.119213,    154.531775
49.90,    37665754.319629,    151.200416
50.00,    37665914.680975,    160.361346
50.10,    37666059.870417,    145.189442
50.20,    37666219.874441,    160.004025
50.30,    37666382.601739,    162.727298
50.40,    37666491.443344,    108.841605
50.50,    37666599.215373,    107.772029
50.60,    37666720.125957,    120.910584
50.70,    37666827.288502,    107.162545
50.80,    37666929.219646,    101.931144
50.90,    37667023.071184,    93.851538
51.00,    37667160.527932,    137.456748
51.10,    37667263.914401,    103.386469
51.20,    37667365.071434,    101.157034
51.30,    37667471.232232,    106.160798
51.40,    37667565.186114,    93.953882
51.50,    37667677.833014,    112.646900
51.60,    37667771.759726,    93.926713
51.70,    37667852.865659,    81.105933
51.80,    37667963.302693,    110.437034
51.90,    37668036.453943,    73.151250
52.00,    37668128.511830,    92.057887
52.10,    37668196.220162,    67.708332
52.20,    37668261.262266,    65.042104
52.30,    37668340.035620,    78.773354
52.40,    37668413.901445,    73.865825
52.50,    37668478.333060,    64.431615
52.60,    37668542.186528,    63.853468
52.70,    37668619.617476,    77.430948
52.80,    37668691.827938,    72.210462
52.90,    37668773.757513,    81.929576
