time, current, entrained
0.10,    66687983.757639,    0.000000
0.20,    66687983.757639,    0.000000
0.30,    66687983.757639,    0.000000
0.40,    66687983.757639,    0.000000
0.50,    66687983.757639,    0.000000
0.60,    66687983.757639,    0.000000
0.70,    66687983.757639,    0.000000
0.80,    66687983.757639,    0.000000
0.90,    66687983.757639,    0.000000
1.00,    66687983.757639,    0.000000
1.10,    66687983.757639,    0.000000
1.20,    66687983.757639,    0.000000
1.30,    66687983.757639,    0.000000
1.40,    66687983.757639,    0.000000
1.50,    66687983.757639,    0.000000
1.60,    66687983.757639,    0.000000
1.70,    66687983.757639,    0.000000
1.80,    66687983.757639,    0.000000
1.90,    66687983.757639,    0.000000
2.00,    66687983.757639,    0.000000
2.10,    66687983.757639,    0.000000
2.20,    66687983.757639,    0.000000
2.30,    66687983.757639,    0.000000
2.40,    66687983.757639,    0.000000
2.50,    66687983.757639,    0.000000
2.60,    66687983.757639,    0.000000
2.70,    66687983.757639,    0.000000
2.80,    66687983.757639,    0.000000
2.90,    66687983.757639,    0.000000
3.00,    66687983.757639,    0.000000
3.10,    66687983.757639,    0.000000
3.20,    66687983.757639,    0.000000
3.30,    66687983.757639,    0.000000
3.40,    66687983.757639,    0.000000
3.50,    66687983.757639,    0.000000
3.60,    66687983.757639,    0.000000
3.70,    66687983.757639,    0.000000
3.80,    66687983.757639,    0.000000
3.90,    66687983.757639,    0.000000
4.00,    66687983.757639,    0.000000
4.10,    66687983.757639,    0.000000
4.20,    66687983.757639,    0.000000
4.30,    66687983.757639,    0.000000
4.40,    66687983.757639,    0.000000
4.50,    66687983.757639,    0.000000
4.60,    66687983.757639,    0.000000
4.70,    66687983.757639,    0.000000
4.80,    66687983.757639,    0.000000
4.90,    66687983.757639,    0.000000
5.00,    66687983.757639,    0.000000
5.10,    66687983.757639,    0.000000
5.20,    66687983.757639,    0.000000
5.30,    66687983.757639,    0.000000
5.40,    66687983.757639,    0.000000
5.50,    66687983.757639,    0.000000
5.60,    66687983.757639,    0.000000
5.70,    66687983.757639,    0.000000
5.80,    66687983.757639,    0.000000
5.90,    66687983.757639,    0.000000
6.00,    66687983.757639,    0.000000
6.10,    66687983.757639,    0.000000
6.20,    66687983.757639,    0.000000
6.30,    66687983.757639,    0.000000
6.40,    66687983.757639,    0.000000
6.50,    66687983.757639,    0.000000
6.60,    66687983.757639,    0.000000
6.70,    66687983.757639,    0.000000
6.80,    66687983.757639,    0.000000
6.90,    66687983.757639,    0.000000
7.00,    66687983.757639,    0.000000
7.10,    66687983.757639,    0.000000
7.20,    66687983.757639,    0.000000
7.30,    66687983.757639,    0.000000
7.40,    66687983.757639,    0.000000
7.50,    66687983.757639,    0.000000
7.60,    66687983.757639,    0.000000
7.70,    66687983.757639,    0.000000
7.80,    66687983.757639,    0.000000
7.90,    66687983.757639,    0.000000
8.00,    66687983.757639,    0.000000
8.10,    66687983.757639,    0.000000
8.20,    66687983.757639,    0.000000
8.30,    66687983.757639,    0.000000
8.40,    66687983.757639,    0.000000
8.50,    66687983.757639,    0.000000
8.60,    66687983.757639,    0.000000
8.70,    66687983.757639,    0.000000
8.80,    66687983.757639,    0.000000
8.90,    66687983.757639,    0.000000
9.00,    66687983.757639,    0.000000
9.10,    66687983.757639,    0.000000
9.20,    66687983.757639,    0.000000
9.30,    66687983.757639,    0.000000
9.40,    66687983.757639,    0.000000
9.50,    66687983.757639,    0.000000
9.60,    66687983.757639,    0.000000
9.70,    66687983.757639,    0.000000
9.80,    66687983.757639,    0.000000
9.90,    88674802.734464,    0.000000
10.00,    88674802.734464,    0.000000
10.10,    88674802.734464,    0.000000
10.20,    88674802.734464,    0.000000
10.30,    88674802.734464,    0.000000
10.40,    88674802.734464,    0.000000
10.50,    88674802.734464,    0.000000
10.60,    88674802.734464,    0.000000
10.70,    88674802.734464,    0.000000
10.80,    88674802.734464,    0.000000
10.90,    88674802.734464,    0.000000
11.00,    88674802.734464,    0.000000
11.10,    88674802.734464,    0.000000
11.20,    88674802.734464,    0.000000
11.30,    88674802.734464,    0.000000
11.40,    88674802.734464,    0.000000
11.50,    88674802.734464,    0.000000
11.60,    88674802.734464,    0.000000
11.70,    88674802.734464,    0.000000
11.80,    88674802.734464,    0.000000
11.90,    88674802.734464,    0.000000
12.00,    88674802.734464,    0.000000
12.10,    88674802.734464,    0.000000
12.20,    88674802.734464,    0.000000
12.30,    88674802.734464,    0.000000
12.40,    88674802.734464,    0.000000
12.50,    88674802.734464,    0.000000
12.60,    88674802.734464,    0.000000
12.70,    88674802.734464,    0.000000
12.80,    88674802.734464,    0.000000
12.90,    88674802.734464,    0.000000
13.00,    88674802.734464,    0.000000
13.10,    88674802.734464,    0.000000
13.20,    88674802.734464,    0.000000
13.30,    88674802.734464,    0.000000
13.40,    88674802.734464,    0.000000
13.50,    88674802.734464,    0.000000
13.60,    88674802.734464,    0.000000
13.70,    88674802.734464,    0.000000
13.80,    88674802.734464,    0.000000
13.90,    88674802.734464,    0.000000
14.00,    88674802.734464,    0.000000
14.10,    88674802.734464,    0.000000
14.20,    88674802.734464,    0.000000
14.30,    88674802.734464,    0.000000
14.40,    88674802.734464,    0.000000
14.50,    88674802.734464,    0.000000
14.60,    88674802.734464,    0.000000
14.70,    88674802.734464,    0.000000
14.80,    88674802.734464,    0.000000
14.90,    88674802.734464,    0.000000
15.00,    88674802.734464,    0.000000
15.10,    88674802.734464,    0.000000
15.20,    88674802.734464,    0.000000
15.30,    88674802.734464,    0.000000
15.40,    88674802.734464,    0.000000
15.50,    88674802.734464,    0.000000
15.60,    88674802.734464,    0.000000
15.70,    88674802.734464,    0.000000
15.80,    88674802.734464,    0.000000
15.90,    88674802.734464,    0.000000
16.00,    88674802.734464,    0.000000
16.10,    88674802.734464,    0.000000
16.20,    88674802.734464,    0.000000
16.30,    88674802.734464,    0.000000
16.40,    88674802.734464,    0.000000
16.50,    88674802.734464,    0.000000
16.60,    88674802.734464,    0.000000
16.70,    88674802.734464,    0.000000
16.80,    88674802.734464,    0.000000
16.90,    88674802.734464,    0.000000
17.00,    88674802.734464,    0.000000
17.10,    88674802.734464,    0.000000
17.20,    88674802.734464,    0.000000
17.30,    88674802.734464,    0.000000
17.40,    88674802.734464,    0.000000
17.50,    88674802.734464,    0.000000
17.60,    88674802.734464,    0.000000
17.70,    88674802.734464,    0.000000
17.80,    88674802.734464,    0.000000
17.90,    88674802.734464,    0.000000
18.00,    88674802.734464,    0.000000
18.10,    88674802.734464,    0.000000
18.20,    88674802.734464,    0.000000
18.30,    88674802.734464,    0.000000
18.40,    88674802.734464,    0.000000
18.50,    88674802.734464,    0.000000
18.60,    88674802.734464,    0.000000
18.70,    88674802.734464,    0.000000
18.80,    88674802.734464,    0.000000
18.90,    88674802.734464,    0.000000
19.00,    88674802.734464,    0.000000
19.10,    88674802.734464,    0.000000
19.20,    88674802.734464,    0.000000
19.30,    88674802.734464,    0.000000
19.40,    88674802.734464,    0.000000
19.50,    88674802.734464,    0.000000
19.60,    88674802.734464,    0.000000
19.70,    88674802.734464,    0.000000
19.80,    88674802.734464,    0.000000
19.90,    88674802.734464,    0.000000
20.00,    88674802.734464,    0.000000
20.10,    88674802.734464,    0.000000
20.20,    88674802.734464,    0.000000
20.30,    88674802.734464,    0.000000
20.40,    88674802.734464,    0.000000
20.50,    88674802.734464,    0.000000
20.60,    88674802.734464,    0.000000
20.70,    88674802.734464,    0.000000
20.80,    88674802.734464,    0.000000
20.90,    88674802.734464,    0.000000
21.00,    88674802.734464,    0.000000
21.10,    88674802.734464,    0.000000
21.20,    88674802.734464,    0.000000
21.30,    88674802.734464,    0.000000
21.40,    88674802.734464,    0.000000
21.50,    88674802.734464,    0.000000
21.60,    88674802.734464,    0.000000
21.70,    88674802.734464,    0.000000
21.80,    88674802.734464,    0.000000
21.90,    88674802.734464,    0.000000
22.00,    88674802.734464,    0.000000
22.10,    88674802.734464,    0.000000
22.20,    88674802.734464,    0.000000
22.30,    88674802.734464,    0.000000
22.40,    88674802.734464,    0.000000
22.50,    88674802.734464,    0.000000
22.60,    88674802.734464,    0.000000
22.70,    88674802.734464,    0.000000
22.80,    88674802.734464,    0.000000
22.90,    88674802.734464,    0.000000
23.00,    88674802.734464,    0.000000
23.10,    88674802.734464,    0.000000
23.20,    88674802.734464,    0.000000
23.30,    88674802.734464,    0.000000
23.40,    88674802.734464,    0.000000
23.50,    88674802.734464,    0.000000
23.60,    88674802.734464,    0.000000
23.70,    88674802.734464,    0.000000
23.80,    88674802.734464,    0.000000
23.90,    88674802.734464,    0.000000
24.00,    88674802.734464,    0.000000
24.10,    88674802.734464,    0.000000
24.20,    88674802.734464,    0.000000
24.30,    88674802.734464,    0.000000
24.40,    88674802.734464,    0.000000
24.50,    88674802.734464,    0.000000
24.60,    88674802.734464,    0.000000
24.70,    88674802.734464,    0.000000
24.80,    88674802.734464,    0.000000
24.90,    88674802.734464,    0.000000
25.00,    88674802.734464,    0.000000
25.10,    88674802.734464,    0.000000
25.20,    88674802.734464,    0.000000
25.30,    88674802.734464,    0.000000
25.40,    88674802.734464,    0.000000
25.50,    88674802.734464,    0.000000
25.60,    88674802.734464,    0.000000
25.70,    88674802.734464,    0.000000
25.80,    88674802.734464,    0.000000
25.90,    88674802.734464,    0.000000
26.00,    88674802.734464,    0.000000
26.10,    88674802.734464,    0.000000
26.20,    88674802.734464,    0.000000
26.30,    88674802.734464,    0.000000
26.40,    88674802.734464,    0.000000
26.50,    88674802.734464,    0.000000
26.60,    88674802.734464,    0.000000
26.70,    88674802.734464,    0.000000
26.80,    88674802.734464,    0.000000
26.90,    88674802.734464,    0.000000
27.00,    88674802.734464,    0.000000
27.10,    88674802.734464,    0.000000
27.20,    88674802.734464,    0.000000
27.30,    88674802.734464,    0.000000
27.40,    88674802.734464,    0.000000
27.50,    88674802.734464,    0.000000
27.60,    88674802.734464,    0.000000
27.70,    88674802.734464,    0.000000
27.80,    88674802.734464,    0.000000
27.90,    88674802.734464,    0.000000
28.00,    88674802.734464,    0.000000
28.10,    88674802.734464,    0.000000
28.20,    88674802.734464,    0.000000
28.30,    88674802.734464,    0.000000
28.40,    88674802.734464,    0.000000
28.50,    88674802.734464,    0.000000
28.60,    88674802.734464,    0.000000
28.70,    88674802.734464,    0.000000
28.80,    88674802.734464,    0.000000
28.90,    88674802.734464,    0.000000
29.00,    88674802.734464,    0.000000
29.10,    88674802.734464,    0.000000
29.20,    88674802.734464,    0.000000
29.30,    88674802.734464,    0.000000
29.40,    88674802.734464,    0.000000
29.50,    88674802.734464,    0.000000
29.60,    88674802.734464,    0.000000
29.70,    88674802.734464,    0.000000
29.80,    88674802.734464,    0.000000
29.90,    88674802.734464,    0.000000
30.00,    88674802.734464,    0.000000
30.10,    88674802.734464,    0.000000
30.20,    88674802.734464,    0.000000
30.30,    88674802.734464,    0.000000
30.40,    88674802.734464,    0.000000
30.50,    88674802.734464,    0.000000
30.60,    88674802.734464,    0.000000
30.70,    88674802.734464,    0.000000
30.80,    88674802.734464,    0.000000
30.90,    88674802.734464,    0.000000
31.00,    88674802.734464,    0.000000
31.10,    88674802.734464,    0.000000
31.20,    88674802.734464,    0.000000
31.30,    88674802.734464,    0.000000
31.40,    88674802.734464,    0.000000
31.50,    88674802.734464,    0.000000
31.60,    88674802.734464,    0.000000
31.70,    88674802.734464,    0.000000
31.80,    88674802.734464,    0.000000
31.90,    88674802.734464,    0.000000
32.00,    88674802.734464,    0.000000
32.10,    88674802.734464,    0.000000
32.20,    88674802.734464,    0.000000
32.30,    88674802.734464,    0.000000
32.40,    88674802.734464,    0.000000
32.50,    88674802.734464,    0.000000
32.60,    88674802.734464,    0.000000
32.70,    88674802.734464,    0.000000
32.80,    88674802.734464,    0.000000
32.90,    88674802.734464,    0.000000
33.00,    88674802.734464,    0.000000
33.10,    88674802.734464,    0.000000
33.20,    88674802.734464,    0.000000
33.30,    88674802.734464,    0.000000
33.40,    88674802.734464,    0.000000
