time, current, entrained
32.00,    90571643.892448,    9305.622833
32.10,    90580929.659098,    9285.766651
32.20,    90590100.079207,    9170.420108
32.30,    90599300.025106,    9199.945900
32.40,    90608412.597594,    9112.572487
32.50,    90617786.342902,    9373.745308
32.60,    90627364.744682,    9578.401780
32.70,    90636949.745496,    9585.000814
32.80,    90646581.646525,    9631.901029
32.90,    90656493.674896,    9912.028370
33.00,    90666081.917626,    9588.242731
33.10,    90676161.878226,    10079.960599
33.20,    90686058.632592,    9896.754366
33.30,    90695883.497079,    9824.864487
33.40,    90705695.817453,    9812.320374
33.50,    90715718.643207,    10022.825754
33.60,    90726016.937998,    10298.294791
33.70,    90735728.643955,    9711.705957
33.80,    90745739.701070,    10011.057116
33.90,    90756423.230479,    10683.529409
34.00,    90767059.494576,    10636.264097
34.10,    90777929.844497,    10870.349921
34.20,    90789011.772761,    11081.928265
34.30,    90799349.929851,    10338.157090
34.40,    90809327.152037,    9977.222186
34.50,    90819499.406231,    10172.254194
34.60,    90829872.279056,    10372.872825
34.70,    90840682.153008,    10809.873952
34.80,    90851955.913396,    11273.760387
34.90,    90863229.649038,    11273.735643
35.00,    90874510.057052,    11280.408014
35.10,    90885836.262642,    11326.205589
35.20,    90896878.122869,    11041.860227
35.30,    90908257.083482,    11378.960613
35.40,    90919978.045735,    11720.962253
35.50,    90931696.681988,    11718.636253
35.60,    90943519.591059,    11822.909070
35.70,    90955453.917338,    11934.326280
35.80,    90967320.910446,    11866.993108
35.90,    90979202.533305,    11881.622859
36.00,    90991174.862539,    11972.329235
36.10,    91003022.172108,    11847.309569
36.20,    91015310.629265,    12288.457157
36.30,    91027814.678957,    12504.049691
36.40,    91039879.182059,    12064.503102
36.50,    91051866.806262,    11987.624204
36.60,    91063888.514763,    12021.708500
36.70,    91075936.206244,    12047.691482
36.80,    91087827.258518,    11891.052274
36.90,    91099251.892672,    11424.634154
37.00,    91109923.612570,    10671.719898
37.10,    91119648.451513,    9724.838943
37.20,    91128572.644289,    8924.192776
37.30,    91136774.139420,    8201.495131
37.40,    91144616.168546,    7842.029126
37.50,    91151949.808660,    7333.640114
37.60,    91158818.071233,    6868.262572
37.70,    91165153.248252,    6335.177020
37.80,    91170815.975049,    5662.726796
37.90,    91175866.281375,    5050.306327
38.00,    91180354.033794,    4487.752419
38.10,    91184053.795600,    3699.761805
38.20,    91187151.664369,    3097.868770
38.30,    91189763.519899,    2611.855529
38.40,    91192098.549407,    2335.029509
38.50,    91194215.512441,    2116.963034
38.60,    91196037.783001,    1822.270560
38.70,    91197431.839074,    1394.056073
38.80,    91198592.002693,    1160.163619
38.90,    91199680.451464,    1088.448772
39.00,    91200573.347230,    892.895765
39.10,    91201322.689851,    749.342621
39.20,    91202027.929311,    705.239460
39.30,    91202616.429988,    588.500677
39.40,    91203207.097712,    590.667725
39.50,    91203764.012874,    556.915161
39.60,    91204217.845932,    453.833058
39.70,    91204556.087121,    338.241190
39.80,    91204931.469179,    375.382057
39.90,    91205274.551886,    343.082707
40.00,    91205608.664524,    334.112638
40.10,    91205944.135667,    335.471143
40.20,    91206346.459461,    402.323794
40.30,    91206675.854039,    329.394579
40.40,    91207042.047210,    366.193170
40.50,    91207412.717423,    370.670213
40.60,    91207768.264183,    355.546760
40.70,    91208058.996121,    290.731938
40.80,    91208364.089516,    305.093395
40.90,    91208676.081939,    311.992423
41.00,    91208974.293150,    298.211211
41.10,    91209265.791040,    291.497891
41.20,    91209545.907517,    280.116477
41.30,    91209845.490045,    299.582528
